	Prediction	Target	Scores	Runtime
4621	5	5	0.8656	0.014430899999752
4622	3	3	0.8656	113.97181390000014
4623	0	0	0.8656	0.014430899999752
4624	3	3	0.8656	113.97181390000014
4625	0	0	0.8656	0.014430899999752
4626	7	7	0.8656	113.97181390000014
4627	4	4	0.8656	0.014430899999752
4628	0	0	0.8656	113.97181390000014
4629	4	2	0.8656	0.014430899999752
4630	1	1	0.8656	113.97181390000014
4631	9	9	0.8656	0.014430899999752
4632	5	5	0.8656	113.97181390000014
4633	1	1	0.8656	0.014430899999752
4634	7	7	0.8656	113.97181390000014
4635	5	5	0.8656	0.014430899999752
4636	5	5	0.8656	113.97181390000014
4637	5	5	0.8656	0.014430899999752
4638	9	9	0.8656	113.97181390000014
4639	4	4	0.8656	0.014430899999752
4640	8	8	0.8656	113.97181390000014
4641	2	4	0.8656	0.014430899999752
4642	6	6	0.8656	113.97181390000014
4643	0	6	0.8656	0.014430899999752
4644	4	4	0.8656	113.97181390000014
4645	4	6	0.8656	0.014430899999752
4646	2	4	0.8656	113.97181390000014
4647	1	1	0.8656	0.014430899999752
4648	1	1	0.8656	113.97181390000014
4649	4	2	0.8656	0.014430899999752
4650	2	2	0.8656	113.97181390000014
4651	8	8	0.8656	0.014430899999752
4652	4	4	0.8656	113.97181390000014
4653	9	9	0.8656	0.014430899999752
4654	0	0	0.8656	113.97181390000014
4655	5	5	0.8656	0.014430899999752
4656	8	8	0.8656	113.97181390000014
4657	1	1	0.8656	0.014430899999752
4658	3	0	0.8656	113.97181390000014
4659	8	8	0.8656	0.014430899999752
4660	3	3	0.8656	113.97181390000014
4661	2	2	0.8656	0.014430899999752
4662	4	4	0.8656	113.97181390000014
4663	8	8	0.8656	0.014430899999752
4664	6	3	0.8656	113.97181390000014
4665	0	0	0.8656	0.014430899999752
4666	9	9	0.8656	113.97181390000014
4667	3	3	0.8656	0.014430899999752
4668	6	4	0.8656	113.97181390000014
4669	9	9	0.8656	0.014430899999752
4670	7	7	0.8656	113.97181390000014
4671	2	2	0.8656	0.014430899999752
4672	3	6	0.8656	113.97181390000014
4673	2	2	0.8656	0.014430899999752
4674	3	2	0.8656	113.97181390000014
4675	8	8	0.8656	0.014430899999752
4676	9	9	0.8656	113.97181390000014
4677	6	6	0.8656	0.014430899999752
4678	6	1	0.8656	113.97181390000014
4679	4	4	0.8656	0.014430899999752
4680	7	7	0.8656	113.97181390000014
4681	7	7	0.8656	0.014430899999752
4682	9	9	0.8656	113.97181390000014
4683	7	7	0.8656	0.014430899999752
4684	3	3	0.8656	113.97181390000014
4685	6	2	0.8656	0.014430899999752
4686	9	9	0.8656	113.97181390000014
4687	2	2	0.8656	0.014430899999752
4688	7	7	0.8656	113.97181390000014
4689	3	3	0.8656	0.014430899999752
4690	0	0	0.8656	113.97181390000014
4691	2	2	0.8656	0.014430899999752
4692	0	6	0.8656	113.97181390000014
4693	9	7	0.8656	0.014430899999752
4694	2	2	0.8656	113.97181390000014
4695	3	3	0.8656	0.014430899999752
4696	3	3	0.8656	113.97181390000014
4697	1	1	0.8656	0.014430899999752
4698	9	9	0.8656	113.97181390000014
4699	5	5	0.8656	0.014430899999752
4700	8	8	0.8656	113.97181390000014
4701	2	2	0.8656	0.014430899999752
4702	3	3	0.8656	113.97181390000014
4703	5	5	0.8656	0.014430899999752
4704	0	0	0.8656	113.97181390000014
4705	0	0	0.8656	0.014430899999752
4706	4	4	0.8656	113.97181390000014
4707	5	5	0.8656	0.014430899999752
4708	6	8	0.8656	113.97181390000014
4709	3	3	0.8656	0.014430899999752
4710	5	5	0.8656	113.97181390000014
4711	3	0	0.8656	0.014430899999752
4712	7	7	0.8656	113.97181390000014
4713	7	7	0.8656	0.014430899999752
4714	6	6	0.8656	113.97181390000014
4715	0	0	0.8656	0.014430899999752
4716	9	9	0.8656	113.97181390000014
4717	5	5	0.8656	0.014430899999752
4718	1	1	0.8656	113.97181390000014
4719	4	4	0.8656	0.014430899999752
4720	4	4	0.8656	113.97181390000014
4721	5	5	0.8656	0.014430899999752
4722	3	3	0.8656	113.97181390000014
4723	0	0	0.8656	0.014430899999752
4724	6	6	0.8656	113.97181390000014
4725	1	1	0.8656	0.014430899999752
4726	4	4	0.8656	113.97181390000014
4727	0	6	0.8656	0.014430899999752
4728	5	5	0.8656	113.97181390000014
4729	4	4	0.8656	0.014430899999752
4730	8	8	0.8656	113.97181390000014
4731	5	5	0.8656	0.014430899999752
4732	7	7	0.8656	113.97181390000014
4733	3	3	0.8656	0.014430899999752
4734	0	0	0.8656	113.97181390000014
4735	8	8	0.8656	0.014430899999752
4736	3	3	0.8656	113.97181390000014
4737	5	5	0.8656	0.014430899999752
4738	4	2	0.8656	113.97181390000014
4739	2	4	0.8656	0.014430899999752
4740	9	9	0.8656	113.97181390000014
4741	8	8	0.8656	0.014430899999752
4742	9	5	0.8656	113.97181390000014
4743	9	9	0.8656	0.014430899999752
4744	6	8	0.8656	113.97181390000014
4745	1	1	0.8656	0.014430899999752
4746	9	9	0.8656	113.97181390000014
4747	5	5	0.8656	0.014430899999752
4748	0	0	0.8656	113.97181390000014
4749	1	1	0.8656	0.014430899999752
4750	5	5	0.8656	113.97181390000014
4751	4	3	0.8656	0.014430899999752
4752	3	3	0.8656	113.97181390000014
4753	3	3	0.8656	0.014430899999752
4754	3	3	0.8656	113.97181390000014
4755	4	4	0.8656	0.014430899999752
4756	8	4	0.8656	113.97181390000014
4757	3	3	0.8656	0.014430899999752
4758	6	6	0.8656	113.97181390000014
4759	7	7	0.8656	0.014430899999752
4760	8	8	0.8656	113.97181390000014
4761	0	0	0.8656	0.014430899999752
4762	9	9	0.8656	113.97181390000014
4763	0	6	0.8656	0.014430899999752
4764	3	3	0.8656	113.97181390000014
4765	0	0	0.8656	0.014430899999752
4766	4	4	0.8656	113.97181390000014
4767	2	2	0.8656	0.014430899999752
4768	7	7	0.8656	113.97181390000014
4769	3	3	0.8656	0.014430899999752
4770	5	5	0.8656	113.97181390000014
4771	7	7	0.8656	0.014430899999752
4772	3	3	0.8656	113.97181390000014
4773	7	7	0.8656	0.014430899999752
4774	8	8	0.8656	113.97181390000014
4775	4	4	0.8656	0.014430899999752
4776	6	6	0.8656	113.97181390000014
4777	6	2	0.8656	0.014430899999752
4778	2	2	0.8656	113.97181390000014
4779	3	3	0.8656	0.014430899999752
4780	1	1	0.8656	113.97181390000014
4781	0	0	0.8656	0.014430899999752
4782	7	7	0.8656	113.97181390000014
4783	5	5	0.8656	0.014430899999752
4784	2	6	0.8656	113.97181390000014
4785	6	6	0.8656	0.014430899999752
4786	4	4	0.8656	113.97181390000014
4787	1	1	0.8656	0.014430899999752
4788	1	1	0.8656	113.97181390000014
4789	4	4	0.8656	0.014430899999752
4790	7	7	0.8656	113.97181390000014
4791	2	2	0.8656	0.014430899999752
4792	3	3	0.8656	113.97181390000014
4793	5	5	0.8656	0.014430899999752
4794	5	5	0.8656	113.97181390000014
4795	0	0	0.8656	0.014430899999752
4796	2	4	0.8656	113.97181390000014
4797	4	4	0.8656	0.014430899999752
4798	4	4	0.8656	113.97181390000014
4799	8	8	0.8656	0.014430899999752
4800	9	9	0.8656	113.97181390000014
4801	9	9	0.8656	0.014430899999752
4802	2	2	0.8656	113.97181390000014
4803	0	6	0.8656	0.014430899999752
4804	9	9	0.8656	113.97181390000014
4805	8	8	0.8656	0.014430899999752
4806	3	3	0.8656	113.97181390000014
4807	5	5	0.8656	0.014430899999752
4808	3	3	0.8656	113.97181390000014
4809	1	1	0.8656	0.014430899999752
4810	2	4	0.8656	113.97181390000014
4811	5	5	0.8656	0.014430899999752
4812	0	0	0.8656	113.97181390000014
4813	1	1	0.8656	0.014430899999752
4814	8	8	0.8656	113.97181390000014
4815	5	5	0.8656	0.014430899999752
4816	8	8	0.8656	113.97181390000014
4817	4	6	0.8656	0.014430899999752
4818	0	0	0.8656	113.97181390000014
4819	7	7	0.8656	0.014430899999752
4820	8	8	0.8656	113.97181390000014
4821	9	9	0.8656	0.014430899999752
4822	2	2	0.8656	113.97181390000014
4823	4	2	0.8656	0.014430899999752
4824	6	6	0.8656	113.97181390000014
4825	3	3	0.8656	0.014430899999752
4826	6	2	0.8656	113.97181390000014
4827	2	2	0.8656	0.014430899999752
4828	4	2	0.8656	113.97181390000014
4829	7	8	0.8656	0.014430899999752
4830	9	9	0.8656	113.97181390000014
4831	1	1	0.8656	0.014430899999752
4832	9	9	0.8656	113.97181390000014
4833	7	7	0.8656	0.014430899999752
4834	4	4	0.8656	113.97181390000014
4835	5	5	0.8656	0.014430899999752
4836	6	6	0.8656	113.97181390000014
4837	3	3	0.8656	0.014430899999752
4838	2	2	0.8656	113.97181390000014
4839	4	4	0.8656	0.014430899999752
4840	5	5	0.8656	113.97181390000014
4841	6	6	0.8656	0.014430899999752
4842	0	6	0.8656	113.97181390000014
4843	5	5	0.8656	0.014430899999752
4844	8	8	0.8656	113.97181390000014
4845	6	6	0.8656	0.014430899999752
4846	4	2	0.8656	113.97181390000014
4847	4	2	0.8656	0.014430899999752
4848	9	9	0.8656	113.97181390000014
4849	4	4	0.8656	0.014430899999752
4850	7	9	0.8656	113.97181390000014
4851	8	8	0.8656	0.014430899999752
4852	3	3	0.8656	113.97181390000014
4853	0	0	0.8656	0.014430899999752
4854	2	2	0.8656	113.97181390000014
4855	7	7	0.8656	0.014430899999752
4856	7	7	0.8656	113.97181390000014
4857	5	5	0.8656	0.014430899999752
4858	9	9	0.8656	113.97181390000014
4859	5	7	0.8656	0.014430899999752
4860	7	7	0.8656	113.97181390000014
4861	3	3	0.8656	0.014430899999752
4862	8	8	0.8656	113.97181390000014
4863	7	7	0.8656	0.014430899999752
4864	5	5	0.8656	113.97181390000014
4865	9	9	0.8656	0.014430899999752
4866	9	9	0.8656	113.97181390000014
4867	8	8	0.8656	0.014430899999752
4868	2	2	0.8656	113.97181390000014
4869	1	1	0.8656	0.014430899999752
4870	0	0	0.8656	113.97181390000014
4871	8	8	0.8656	0.014430899999752
4872	0	0	0.8656	113.97181390000014
4873	2	2	0.8656	0.014430899999752
4874	2	6	0.8656	113.97181390000014
4875	7	7	0.8656	0.014430899999752
4876	9	9	0.8656	113.97181390000014
4877	2	2	0.8656	0.014430899999752
4878	2	2	0.8656	113.97181390000014
4879	5	5	0.8656	0.014430899999752
4880	2	4	0.8656	113.97181390000014
4881	3	3	0.8656	0.014430899999752
4882	2	2	0.8656	113.97181390000014
4883	1	1	0.8656	0.014430899999752
4884	1	1	0.8656	113.97181390000014
4885	9	9	0.8656	0.014430899999752
4886	0	6	0.8656	113.97181390000014
4887	5	5	0.8656	0.014430899999752
4888	5	5	0.8656	113.97181390000014
4889	4	4	0.8656	0.014430899999752
4890	9	9	0.8656	113.97181390000014
4891	8	8	0.8656	0.014430899999752
4892	9	9	0.8656	113.97181390000014
4893	0	6	0.8656	0.014430899999752
4894	9	5	0.8656	113.97181390000014
4895	4	4	0.8656	0.014430899999752
4896	6	6	0.8656	113.97181390000014
4897	0	0	0.8656	0.014430899999752
4898	5	5	0.8656	113.97181390000014
4899	7	7	0.8656	0.014430899999752
4900	8	8	0.8656	113.97181390000014
4901	4	4	0.8656	0.014430899999752
4902	8	8	0.8656	113.97181390000014
4903	8	8	0.8656	0.014430899999752
4904	7	7	0.8656	113.97181390000014
4905	4	4	0.8656	0.014430899999752
4906	9	9	0.8656	113.97181390000014
4907	4	4	0.8656	0.014430899999752
4908	9	9	0.8656	113.97181390000014
4909	6	6	0.8656	0.014430899999752
4910	9	9	0.8656	113.97181390000014
4911	7	7	0.8656	0.014430899999752
4912	3	3	0.8656	113.97181390000014
4913	9	9	0.8656	0.014430899999752
4914	9	9	0.8656	113.97181390000014
4915	3	3	0.8656	0.014430899999752
4916	6	6	0.8656	113.97181390000014
4917	6	0	0.8656	0.014430899999752
4918	2	2	0.8656	113.97181390000014
4919	8	8	0.8656	0.014430899999752
4920	9	7	0.8656	113.97181390000014
4921	9	9	0.8656	0.014430899999752
4922	3	4	0.8656	113.97181390000014
4923	0	0	0.8656	0.014430899999752
4924	6	0	0.8656	113.97181390000014
4925	4	4	0.8656	0.014430899999752
4926	1	1	0.8656	113.97181390000014
4927	0	0	0.8656	0.014430899999752
4928	3	3	0.8656	113.97181390000014
4929	8	8	0.8656	0.014430899999752
4930	4	4	0.8656	113.97181390000014
4931	8	8	0.8656	0.014430899999752
4932	4	4	0.8656	113.97181390000014
4933	4	4	0.8656	0.014430899999752
4934	2	3	0.8656	113.97181390000014
4935	3	3	0.8656	0.014430899999752
4936	9	5	0.8656	113.97181390000014
4937	7	7	0.8656	0.014430899999752
4938	7	7	0.8656	113.97181390000014
4939	8	8	0.8656	0.014430899999752
4940	5	5	0.8656	113.97181390000014
4941	6	6	0.8656	0.014430899999752
4942	3	3	0.8656	113.97181390000014
4943	6	2	0.8656	0.014430899999752
4944	1	1	0.8656	113.97181390000014
4945	8	8	0.8656	0.014430899999752
4946	3	3	0.8656	113.97181390000014
4947	8	8	0.8656	0.014430899999752
4948	7	5	0.8656	113.97181390000014
4949	4	4	0.8656	0.014430899999752
4950	2	2	0.8656	113.97181390000014
4951	3	3	0.8656	0.014430899999752
4952	0	0	0.8656	113.97181390000014
4953	8	8	0.8656	0.014430899999752
4954	3	3	0.8656	113.97181390000014
4955	3	3	0.8656	0.014430899999752
4956	4	2	0.8656	113.97181390000014
4957	9	9	0.8656	0.014430899999752
4958	0	0	0.8656	113.97181390000014
4959	9	9	0.8656	0.014430899999752
4960	9	9	0.8656	113.97181390000014
4961	0	0	0.8656	0.014430899999752
4962	1	1	0.8656	113.97181390000014
4963	8	8	0.8656	0.014430899999752
4964	6	3	0.8656	113.97181390000014
4965	0	0	0.8656	0.014430899999752
4966	3	3	0.8656	113.97181390000014
4967	8	8	0.8656	0.014430899999752
4968	6	6	0.8656	113.97181390000014
4969	8	8	0.8656	0.014430899999752
4970	5	5	0.8656	113.97181390000014
4971	1	1	0.8656	0.014430899999752
4972	3	3	0.8656	113.97181390000014
4973	0	0	0.8656	0.014430899999752
4974	1	1	0.8656	113.97181390000014
4975	9	9	0.8656	0.014430899999752
4976	3	3	0.8656	113.97181390000014
4977	5	5	0.8656	0.014430899999752
4978	0	0	0.8656	113.97181390000014
4979	4	6	0.8656	0.014430899999752
4980	2	2	0.8656	113.97181390000014
4981	6	3	0.8656	0.014430899999752
4982	1	1	0.8656	113.97181390000014
4983	5	5	0.8656	0.014430899999752
4984	3	3	0.8656	113.97181390000014
4985	2	2	0.8656	0.014430899999752
4986	8	8	0.8656	113.97181390000014
4987	5	5	0.8656	0.014430899999752
4988	7	7	0.8656	113.97181390000014
4989	8	8	0.8656	0.014430899999752
4990	0	0	0.8656	113.97181390000014
4991	1	1	0.8656	0.014430899999752
4992	1	1	0.8656	113.97181390000014
4993	0	0	0.8656	0.014430899999752
4994	6	6	0.8656	113.97181390000014
4995	4	4	0.8656	0.014430899999752
4996	7	5	0.8656	113.97181390000014
4997	9	9	0.8656	0.014430899999752
4998	0	0	0.8656	113.97181390000014
4999	7	7	0.8656	0.014430899999752
5000	2	2	0.8656	113.97181390000014
5001	3	3	0.8656	0.014430899999752
5002	8	6	0.8656	113.97181390000014
5003	4	4	0.8656	0.014430899999752
5004	4	6	0.8656	113.97181390000014
5005	3	3	0.8656	0.014430899999752
5006	3	6	0.8656	113.97181390000014
5007	9	9	0.8656	0.014430899999752
5008	4	4	0.8656	113.97181390000014
5009	7	9	0.8656	0.014430899999752
5010	0	0	0.8656	113.97181390000014
5011	8	8	0.8656	0.014430899999752
5012	3	3	0.8656	113.97181390000014
5013	5	5	0.8656	0.014430899999752
5014	0	6	0.8656	113.97181390000014
5015	2	2	0.8656	0.014430899999752
5016	0	0	0.8656	113.97181390000014
5017	1	1	0.8656	0.014430899999752
5018	3	3	0.8656	113.97181390000014
5019	9	9	0.8656	0.014430899999752
5020	4	4	0.8656	113.97181390000014
5021	2	2	0.8656	0.014430899999752
5022	5	5	0.8656	113.97181390000014
5023	6	0	0.8656	0.014430899999752
5024	5	5	0.8656	113.97181390000014
5025	3	3	0.8656	0.014430899999752
5026	2	2	0.8656	113.97181390000014
5027	5	5	0.8656	0.014430899999752
5028	6	0	0.8656	113.97181390000014
5029	0	0	0.8656	0.014430899999752
5030	0	0	0.8656	113.97181390000014
5031	0	0	0.8656	0.014430899999752
5032	6	0	0.8656	113.97181390000014
5033	9	9	0.8656	0.014430899999752
5034	1	1	0.8656	113.97181390000014
5035	3	3	0.8656	0.014430899999752
5036	3	4	0.8656	113.97181390000014
5037	0	3	0.8656	0.014430899999752
5038	5	5	0.8656	113.97181390000014
5039	5	5	0.8656	0.014430899999752
5040	4	6	0.8656	113.97181390000014
5041	6	6	0.8656	0.014430899999752
5042	1	1	0.8656	113.97181390000014
5043	4	4	0.8656	0.014430899999752
5044	9	9	0.8656	113.97181390000014
5045	7	7	0.8656	0.014430899999752
5046	2	4	0.8656	113.97181390000014
5047	4	4	0.8656	0.014430899999752
5048	7	7	0.8656	113.97181390000014
5049	5	5	0.8656	0.014430899999752
5050	7	7	0.8656	113.97181390000014
5051	1	1	0.8656	0.014430899999752
5052	4	6	0.8656	113.97181390000014
5053	8	8	0.8656	0.014430899999752
5054	7	7	0.8656	113.97181390000014
5055	9	9	0.8656	0.014430899999752
5056	7	5	0.8656	113.97181390000014
5057	7	7	0.8656	0.014430899999752
5058	0	0	0.8656	113.97181390000014
5059	2	2	0.8656	0.014430899999752
5060	9	9	0.8656	113.97181390000014
5061	2	2	0.8656	0.014430899999752
5062	5	5	0.8656	113.97181390000014
5063	0	0	0.8656	0.014430899999752
5064	7	7	0.8656	113.97181390000014
5065	8	6	0.8656	0.014430899999752
5066	4	4	0.8656	113.97181390000014
5067	5	5	0.8656	0.014430899999752
5068	2	2	0.8656	113.97181390000014
5069	7	9	0.8656	0.014430899999752
5070	3	4	0.8656	113.97181390000014
5071	3	3	0.8656	0.014430899999752
5072	2	2	0.8656	113.97181390000014
5073	5	5	0.8656	0.014430899999752
5074	9	9	0.8656	113.97181390000014
5075	2	2	0.8656	0.014430899999752
5076	5	5	0.8656	113.97181390000014
5077	7	9	0.8656	0.014430899999752
5078	7	7	0.8656	113.97181390000014
5079	3	3	0.8656	0.014430899999752
5080	6	8	0.8656	113.97181390000014
5081	3	3	0.8656	0.014430899999752
5082	9	5	0.8656	113.97181390000014
5083	6	6	0.8656	0.014430899999752
5084	5	5	0.8656	113.97181390000014
5085	3	3	0.8656	0.014430899999752
5086	6	0	0.8656	113.97181390000014
5087	7	7	0.8656	0.014430899999752
5088	0	6	0.8656	113.97181390000014
5089	9	9	0.8656	0.014430899999752
5090	5	5	0.8656	113.97181390000014
5091	1	1	0.8656	0.014430899999752
5092	3	3	0.8656	113.97181390000014
5093	6	6	0.8656	0.014430899999752
5094	5	9	0.8656	113.97181390000014
5095	3	3	0.8656	0.014430899999752
5096	6	6	0.8656	113.97181390000014
5097	2	2	0.8656	0.014430899999752
5098	5	5	0.8656	113.97181390000014
5099	3	3	0.8656	0.014430899999752
5100	4	4	0.8656	113.97181390000014
5101	9	9	0.8656	0.014430899999752
5102	9	9	0.8656	113.97181390000014
5103	1	1	0.8656	0.014430899999752
5104	2	2	0.8656	113.97181390000014
5105	2	2	0.8656	0.014430899999752
5106	2	2	0.8656	113.97181390000014
5107	4	4	0.8656	0.014430899999752
5108	6	6	0.8656	113.97181390000014
5109	8	8	0.8656	0.014430899999752
5110	7	7	0.8656	113.97181390000014
5111	9	9	0.8656	0.014430899999752
5112	9	9	0.8656	113.97181390000014
5113	4	4	0.8656	0.014430899999752
5114	8	8	0.8656	113.97181390000014
5115	8	8	0.8656	0.014430899999752
5116	9	9	0.8656	113.97181390000014
5117	0	0	0.8656	0.014430899999752
5118	7	7	0.8656	113.97181390000014
5119	6	0	0.8656	0.014430899999752
5120	4	4	0.8656	113.97181390000014
5121	3	3	0.8656	0.014430899999752
5122	8	8	0.8656	113.97181390000014
5123	8	6	0.8656	0.014430899999752
5124	4	4	0.8656	113.97181390000014
5125	2	2	0.8656	0.014430899999752
5126	0	0	0.8656	113.97181390000014
5127	1	1	0.8656	0.014430899999752
5128	4	4	0.8656	113.97181390000014
5129	0	0	0.8656	0.014430899999752
5130	2	2	0.8656	113.97181390000014
5131	1	1	0.8656	0.014430899999752
5132	5	5	0.8656	113.97181390000014
5133	4	4	0.8656	0.014430899999752
5134	6	6	0.8656	113.97181390000014
5135	6	6	0.8656	0.014430899999752
5136	0	0	0.8656	113.97181390000014
5137	3	3	0.8656	0.014430899999752
5138	4	4	0.8656	113.97181390000014
5139	5	5	0.8656	0.014430899999752
5140	4	6	0.8656	113.97181390000014
5141	8	8	0.8656	0.014430899999752
5142	5	7	0.8656	113.97181390000014
5143	6	6	0.8656	0.014430899999752
5144	0	0	0.8656	113.97181390000014
5145	3	3	0.8656	0.014430899999752
5146	1	1	0.8656	113.97181390000014
5147	8	8	0.8656	0.014430899999752
5148	6	8	0.8656	113.97181390000014
5149	8	8	0.8656	0.014430899999752
5150	9	9	0.8656	113.97181390000014
5151	9	9	0.8656	0.014430899999752
5152	5	5	0.8656	113.97181390000014
5153	5	5	0.8656	0.014430899999752
5154	8	8	0.8656	113.97181390000014
5155	2	6	0.8656	0.014430899999752
5156	5	5	0.8656	113.97181390000014
5157	4	4	0.8656	0.014430899999752
5158	4	4	0.8656	113.97181390000014
5159	2	2	0.8656	0.014430899999752
5160	5	5	0.8656	113.97181390000014
5161	4	6	0.8656	0.014430899999752
5162	9	9	0.8656	113.97181390000014
5163	2	2	0.8656	0.014430899999752
5164	9	9	0.8656	113.97181390000014
5165	1	1	0.8656	0.014430899999752
5166	0	0	0.8656	113.97181390000014
5167	2	4	0.8656	0.014430899999752
5168	4	6	0.8656	113.97181390000014
5169	6	6	0.8656	0.014430899999752
5170	9	9	0.8656	113.97181390000014
5171	8	8	0.8656	0.014430899999752
5172	0	0	0.8656	113.97181390000014
5173	4	4	0.8656	0.014430899999752
5174	9	9	0.8656	113.97181390000014
5175	1	1	0.8656	0.014430899999752
5176	9	9	0.8656	113.97181390000014
5177	2	4	0.8656	0.014430899999752
5178	7	7	0.8656	113.97181390000014
5179	3	3	0.8656	0.014430899999752
5180	5	5	0.8656	113.97181390000014
5181	4	4	0.8656	0.014430899999752
5182	3	3	0.8656	113.97181390000014
5183	4	4	0.8656	0.014430899999752
5184	2	6	0.8656	113.97181390000014
5185	1	1	0.8656	0.014430899999752
5186	0	6	0.8656	113.97181390000014
5187	2	2	0.8656	0.014430899999752
5188	4	4	0.8656	113.97181390000014
5189	0	3	0.8656	0.014430899999752
5190	7	7	0.8656	113.97181390000014
5191	8	8	0.8656	0.014430899999752
5192	4	4	0.8656	113.97181390000014
5193	5	5	0.8656	0.014430899999752
5194	5	5	0.8656	113.97181390000014
5195	9	9	0.8656	0.014430899999752
5196	0	0	0.8656	113.97181390000014
5197	4	6	0.8656	0.014430899999752
5198	3	3	0.8656	113.97181390000014
5199	4	4	0.8656	0.014430899999752
5200	5	5	0.8656	113.97181390000014
5201	5	5	0.8656	0.014430899999752
5202	5	5	0.8656	113.97181390000014
5203	7	7	0.8656	0.014430899999752
5204	6	3	0.8656	113.97181390000014
5205	1	1	0.8656	0.014430899999752
5206	3	3	0.8656	113.97181390000014
5207	3	3	0.8656	0.014430899999752
5208	7	7	0.8656	113.97181390000014
5209	0	0	0.8656	0.014430899999752
5210	5	7	0.8656	113.97181390000014
5211	7	7	0.8656	0.014430899999752
5212	6	6	0.8656	113.97181390000014
5213	8	8	0.8656	0.014430899999752
5214	3	3	0.8656	113.97181390000014
5215	5	5	0.8656	0.014430899999752
5216	5	5	0.8656	113.97181390000014
5217	8	8	0.8656	0.014430899999752
5218	1	1	0.8656	113.97181390000014
5219	9	9	0.8656	0.014430899999752
5220	4	4	0.8656	113.97181390000014
5221	0	0	0.8656	0.014430899999752
5222	4	4	0.8656	113.97181390000014
5223	2	2	0.8656	0.014430899999752
5224	1	1	0.8656	113.97181390000014
5225	6	6	0.8656	0.014430899999752
5226	0	0	0.8656	113.97181390000014
5227	1	1	0.8656	0.014430899999752
5228	2	6	0.8656	113.97181390000014
5229	5	5	0.8656	0.014430899999752
5230	0	0	0.8656	113.97181390000014
5231	8	8	0.8656	0.014430899999752
5232	1	1	0.8656	113.97181390000014
5233	1	1	0.8656	0.014430899999752
5234	7	7	0.8656	113.97181390000014
5235	5	5	0.8656	0.014430899999752
5236	2	2	0.8656	113.97181390000014
5237	5	5	0.8656	0.014430899999752
5238	9	9	0.8656	113.97181390000014
5239	0	0	0.8656	0.014430899999752
5240	8	8	0.8656	113.97181390000014
5241	3	3	0.8656	0.014430899999752
5242	4	4	0.8656	113.97181390000014
5243	4	4	0.8656	0.014430899999752
5244	2	2	0.8656	113.97181390000014
5245	7	7	0.8656	0.014430899999752
5246	0	0	0.8656	113.97181390000014
5247	7	7	0.8656	0.014430899999752
5248	3	6	0.8656	113.97181390000014
5249	3	6	0.8656	0.014430899999752
5250	2	2	0.8656	113.97181390000014
5251	3	3	0.8656	0.014430899999752
5252	7	7	0.8656	113.97181390000014
5253	1	1	0.8656	0.014430899999752
5254	6	6	0.8656	113.97181390000014
5255	2	4	0.8656	0.014430899999752
5256	3	3	0.8656	113.97181390000014
5257	3	3	0.8656	0.014430899999752
5258	0	0	0.8656	113.97181390000014
5259	0	0	0.8656	0.014430899999752
5260	6	6	0.8656	113.97181390000014
5261	4	4	0.8656	0.014430899999752
5262	8	8	0.8656	113.97181390000014
5263	7	7	0.8656	0.014430899999752
5264	0	0	0.8656	113.97181390000014
5265	3	3	0.8656	0.014430899999752
5266	6	6	0.8656	113.97181390000014
5267	4	4	0.8656	0.014430899999752
5268	7	7	0.8656	113.97181390000014
5269	3	3	0.8656	0.014430899999752
5270	3	3	0.8656	113.97181390000014
5271	6	6	0.8656	0.014430899999752
5272	0	0	0.8656	113.97181390000014
5273	2	2	0.8656	0.014430899999752
5274	4	4	0.8656	113.97181390000014
5275	4	4	0.8656	0.014430899999752
5276	1	1	0.8656	113.97181390000014
5277	8	8	0.8656	0.014430899999752
5278	1	1	0.8656	113.97181390000014
5279	9	9	0.8656	0.014430899999752
5280	1	1	0.8656	113.97181390000014
5281	2	2	0.8656	0.014430899999752
5282	6	6	0.8656	113.97181390000014
5283	4	4	0.8656	0.014430899999752
5284	6	2	0.8656	113.97181390000014
5285	5	5	0.8656	0.014430899999752
5286	3	3	0.8656	113.97181390000014
5287	3	3	0.8656	0.014430899999752
5288	5	5	0.8656	113.97181390000014
5289	3	3	0.8656	0.014430899999752
5290	5	5	0.8656	113.97181390000014
5291	8	8	0.8656	0.014430899999752
5292	3	3	0.8656	113.97181390000014
5293	9	9	0.8656	0.014430899999752
5294	7	7	0.8656	113.97181390000014
5295	3	3	0.8656	0.014430899999752
5296	0	0	0.8656	113.97181390000014
5297	0	0	0.8656	0.014430899999752
5298	1	1	0.8656	113.97181390000014
5299	0	0	0.8656	0.014430899999752
5300	1	1	0.8656	113.97181390000014
5301	0	0	0.8656	0.014430899999752
5302	7	7	0.8656	113.97181390000014
5303	7	7	0.8656	0.014430899999752
5304	1	4	0.8656	113.97181390000014
5305	8	8	0.8656	0.014430899999752
5306	9	9	0.8656	113.97181390000014
5307	6	0	0.8656	0.014430899999752
5308	1	1	0.8656	113.97181390000014
5309	5	5	0.8656	0.014430899999752
5310	4	4	0.8656	113.97181390000014
5311	9	9	0.8656	0.014430899999752
5312	4	4	0.8656	113.97181390000014
5313	5	7	0.8656	0.014430899999752
5314	9	9	0.8656	113.97181390000014
5315	9	9	0.8656	0.014430899999752
5316	9	7	0.8656	113.97181390000014
5317	0	0	0.8656	0.014430899999752
5318	1	1	0.8656	113.97181390000014
5319	0	0	0.8656	0.014430899999752
